cust_id,first_name,last_name,address,city,state,zip,amount_paid
CUST-10172,Jeffrey,,Elm St,Columbus,OH,43202,0
CUST-10299,Brandon  ,TORRES,3834 Woodland Rd,Baltimore,MD,,$695.92
CUST-10302,,,,Austin,TX,73344,109.26
CUST-11035,angela,BAILEY,,Omaha,NE,68105,1083.17
CUST-11191,James,Kelly,8221 River Rd,Fresno,,93701,$11.73
CUST-10048,Andrew,diaz,,New Orleans,LA,70116,1061.18
CUST-10587,Eric,Cox,6419 Hill St,Sacramento,CA,94203,107.7
,Christopher  ,Smith,9730 Summit Dr,Portland,OR,97204,468.24
CUST-11492,Linda,martinez,6249 Maple Dr Ste 79,Atlanta,GA,30305,757.58
CUST-10751,Lisa,Thomas,6148 Church St,Boston,MA,2101,617.85
CUST-11146,Robert,Collins,Apt 970,Memphis,TN,,139.7
CUST-11621,Jacob,SMITH,6770 Woodland Rd c/o 53,New York,NY,10002,1367.05
CUST-11281,Stephen,Robinson,Summit Dr,Philadelphia,PA,19104,39.93
CUST-10874,Eric,Scott,9481 Woodland Rd,Baltimore,MD,21203,9.64
CUST-11650,Gregory,,,New York,NY,10004,1201.77
CUST-10244,,Davis,,Colorado Springs,CO,,1455.97
CUST-10117,KATHERINE,GARCIA,3267 Main St,Los Angeles,CA,90002,1424670.65
,Robert,Wright,,Portland,OR,97201,290297.88
CUST-11362,Joseph,Martinez,,Los Angeles,CA,90004,1325.23
CUST-10686,Christine,Gonzalez,8872 Sunrise Ave,PA,Philadelphia,19103,463.3
CUST-10896,Rebecca,Mitchell,7029 Park Ave,Chicago,IL,60605,214.34
CUST-10439,Edward,,2179 Church St,Tampa,FL,33605,1483.03
CUST-10235,Debra,Wilson,Maple Dr,Fresno,CA,,69.18
CUST-11737,William,Hernandez,Elm St,Atlanta,GA,30302,599.59
CUST-11470,,Cook,,FL,Miami,33104,$431.61
CUST-11446,David,Morales,5452 Mill Rd,Tucson,AZ,85704,
,Michael,Brown,Ste 958,Louisville,,40205,868.79
CUST-10935,Susan,Thomas,109 Ridge Rd,Philadelphia,PA,19104,844.21
CUST-10582,Karen,Evans,3560 Maple Dr,Miami,FL,33104,pending
CUST-10348,Patricia,Campbell,,Atlanta,GA,30305,178.71
CUST-10405,Brandon,,832 School Rd,San Francisco,CA,94102,$849.49
CUST-10082,Steven,Garcia,28 Highland Ave,Bakersfield,CA,93304,85149.87
CUST-10539,George,Kim,6432 Spring St,Memphis,TN,38104,1054.98
CUST-11735,Ronald,Jones,1879 Mill Rd,New York,NY,10003,339.93
CUST-10086,Thomas,Harris,2852 Brook Ln,Portland,OR,97204,1105.95
,Joshua,Richardson,4921 Highland Ave,Oklahoma City,OK,73101,127.2
CUST-11784,Deborah,Reed,7149 River Rd,Austin,TX,73344,
CUST-11325,Helen  ,lewis,1516 Forest Dr,Milwaukee,WI,53203,1338.06
CUST-10811,Debra,Allen,4836 Lake Blvd,San Jose,CA,95101,282.43
,Emily,Roberts,7327 Lake Blvd,Miami,FL,33125,1470.21
CUST-10789,RYAN,Nelson,,Atlanta,GA,30305,870.48
CUST-10285,,Mitchell,6698 Ridge Rd,Denver,,80204,1372.29
CUST-11728,Gregory,white,1566 Sunset Blvd,New Orleans,,70116,162.72
CUST-10805,ANTHONY,Richardson,5658 School Rd,Bakersfield,CA,93303,1203.07
CUST-11080,William,Bailey,3017 Forest Dr,,AZ,85201,-1484.16
CUST-10611,Pamela,Mitchell,863 Pine Rd,San Diego,CA,92105,1434.67
CUST-10168,Timothy,,9013 Oak Ave,Denver,CO,80204,unknown
,Katherine,Gutierrez,942 Ridge Rd,,CO,80205,63407.71
CUST-11728,Gregory,White,1566 Sunset Blvd,New Orleans,LA,70116,1005080.0
CUST-10711,Samantha,,3964 Valley Rd,Tampa,FL,33601,491.99
CUST-11124,Shirley,Kelly,2126 Brook Ln,Miami,FL,33103,
CUST-10379,Helen,,1585 Sunset Blvd,San Diego,CA,,867.89
CUST-10633,RICHARD,Reyes,1990 Main St,,TX,78202,
CUST-10443,Ashley,Collins,Lake Blvd,Washington,DC,20002,-210.04
,Thomas,Moore,1834 Main St,,NY,10002,1191.83
CUST-10586,Nicole,Torres,No. 70,New Orleans,LA,,pending
CUST-11290,justin,Brown,2272 Mill Rd,Albuquerque,NM,87104,556.08
CUST-10293,Donna,White,Lake Blvd,Columbus,OH,43202,
CUST-10303,Steven,Miller,,Virginia Beach,VA,23453,$1456.98
,Justin,Morris,9480 Pine Rd,Sacramento,CA,94203,
CUST-10379,,WARD,,San Diego,CA,92102,$649.78
CUST-11473,Cynthia,Taylor,8691 Sunrise Ave,Philadelphia,PA,19103,1063.4
CUST-11753,Helen,Mitchell,PO Box 59,Chicago,IL,60601,-1270.59
CUST-10925,Jeffrey,CARTER,3986 Ridge Rd,Omaha,,68104,1281.09
CUST-10714,Elizabeth,,814 Pine Rd,Los Angeles,CA,90004,94.78
CUST-11498,Paul,Reed,1479 Ridge Rd,Raleigh,NC,27604,140.38
CUST-11114,Linda,Hall,532 School Rd Apt 17,Chicago,IL,60602,
CUST-10641,HELEN,WARD,8174 Sunrise Ave,,CA,94103,
CUST-11366,Emma,Sanchez,480 Maple Dr Apt 55,Jacksonville,FL,32202,N/A
CUST-11130,William,Flores,,Nashville,TN,37205,438.12
CUST-10311,,Hernandez,3534 Elm St,Los Angeles,CA,90003,98074.5
CUST-11411,Christine,Baker,4908 Valley Rd,Austin,TX,,235.23
CUST-10892,Betty,Gutierrez,,Sacramento,CA,94205,790.99
CUST-10750,Mark,,9662 Highland Ave,,OH,43085,$865.25
CUST-10466,,,9217 Park Ave,Portland,OR,97201,336.38
CUST-10360,Jennifer  ,BROWN,9450 River Rd,Philadelphia,PA,19101,1451.71
CUST-11334,Rebecca,Moore,1411 Elm St,Colorado Springs,CO,80905,$531.7
CUST-11736,,Adams,7943 Meadow Ln,Minneapolis,MN,55404,$907.34
,kevin,Howard,,Los Angeles,CA,90003,608.91
CUST-11135,Linda,Gutierrez,Suite 163,Nashville,TN,37205,526.36
CUST-10852,Christine,rodriguez,3235 Grove Ave,,IN,46201,1330.47
CUST-11517,Matthew,brown,2379 Church St,Columbus,OH,43203,-540.33
,BARBARA,Cruz,4902 Church St,Washington,DC,20005,798.41
CUST-11019,barbara,Johnson,1311 Meadow Ln,Columbus,OH,43203,1210.19
CUST-11119,Melissa,,9019 Maple Dr,Phoenix,AZ,85004,596.66
,Rebecca,,5121 School Rd,Oklahoma City,OK,73104,138.98
CUST-10130,Cynthia,Reed,5512 Main St,Miami,FL,33104,839.19
CUST-11463,Benjamin,HARRIS,,Portland,OR,97202,248.88
CUST-10350,Ronald,Morris,Fl 604,Kansas City,MO,64104,
CUST-11337,Paul,Turner,7572 Mill Rd,Jacksonville,FL,32204,pending
CUST-11176,Samantha,Smith,Woodland Rd,San Jose,CA,95102,1025.48
CUST-10003,Nicholas,,3258 Mill Rd,Los Angeles,CA,90005,203.93
CUST-10374,Andrew,Murphy,4682 Woodland Rd,Raleigh,NC,,1207.45
CUST-11407,Jason,Reed,4369 Main St,,CA,94205,$1278.89
CUST-11681,Michelle  ,,2072 Highland Ave,Houston,TX,77003,$1490.65
CUST-10034,Laura,Thomas,1050 Forest Dr,San Francisco,CA,94102,41.49
CUST-10799,Justin,Morris,9480 Pine Rd,Sacramento,,94203,-193.29
CUST-11040,Pamela,Gonzalez,,Raleigh,,27603,
CUST-11601,Benjamin,,5330 Pine Rd,,TX,77005,772.34
CUST-10283,Carol,Hernandez,642 Park Ave,Sacramento,CA,94203,
CUST-11648,Susan,Davis,4832 Sunset Blvd,Atlanta,GA,30301,682.05
CUST-11298,Anthony,Moore,8842 Cedar Ln,El Paso,TX,79902,1134.72
CUST-11086,NICHOLAS,Cox,3015 Sunset Blvd,Tucson,,85703,529.77
,Karen,Lee,841 Sunrise Ave,San Jose,CA,95102,1145.41
CUST-11706,Patricia,Mitchell,2103 Hill St,Dallas,TX,75205,1087.75
CUST-10146,Nancy,,1870 Maple Dr,Indianapolis,IN,46204,427.48
CUST-10441,,Lewis,4889 Meadow Ln No. 77,New York,,10001,320.39
CUST-10574,Frank,Flores,,Aurora,CO,80011,402.78
CUST-11165,,Torres,9416 Elm St,Washington,DC,20005,
CUST-10145,Pamela,Torres,Forest Dr,Tucson,,85704,1479.94
CUST-10325,Donna,Rogers,7757 River Rd,,KY,40205,67795.72
CUST-10382,Robert,Moore,,Bakersfield,CA,93303,1299.7
CUST-11026,Benjamin,Collins,1706 Pine Rd,New Orleans,LA,70115,629.21
CUST-11688,,Edwards,3582 Hill St,San Francisco,CA,94104,$1141.27
CUST-11615,Andrew,GARCIA,9226 Maple Dr,Austin,TX,,-1055.14
CUST-10937,Pamela,SCOTT,8375 River Rd,,CA,93701,0
CUST-10441,Thomas,Lewis,,New York,NY,,$317.71
CUST-10687,Emma,Robinson,6343 Highland Ave,Atlanta,GA,,5.1
CUST-10412,AMY,White,614 Main St,Baltimore,MD,21203,-1263.53
CUST-10967,Dorothy,Richardson,6388 Hill St,,CA,95101,17.17
CUST-10603,,Brown,Highland Ave,El Paso,TX,,194.63
CUST-10542,Jessica,,3000 Valley Rd,Nashville,TN,37201,unknown
CUST-11023,Richard,Robinson,3105 Lake Blvd,Mesa,,85204,1018.25
CUST-10947,Paul,Walker,6241 Lake Blvd,Atlanta,GA,30304,$332.52
CUST-10065,Samantha,,4115 Oak Ave,Sacramento,CA,94205,725120.41
CUST-11073,Brenda,Scott,5600 Sunset Blvd,Charlotte,NC,28202,447.49
CUST-11480,Cynthia,Parker,,San Diego,CA,92104,511.05
CUST-11585,Pamela,Flores,5535 Sunset Blvd,Omaha,NE,68104,1405.85
,Andrew,,2635 Mill Rd,Austin,TX,78703,0
CUST-11184,Margaret  ,,,Tucson,AZ,85702,5.78
,amanda,Brown,,Atlanta,GA,30301,278.26
CUST-10478,,Cook,2938 Cedar Ln,New Orleans,LA,70115,unknown
CUST-10190,Ronald,Hernandez,6227 Forest Dr,,TX,79905,1036.79
CUST-10527,Patricia,Morris,6816 Maple Dr,,TX,78203,45.15
CUST-11585,Pamela,FLORES,5535 Sunset Blvd,Omaha,NE,68104,629.97
CUST-10646,Paul,White,9784 Park Ave,Los Angeles,CA,90003,0
CUST-10665,Barbara,Walker,2751 Church St,Washington,DC,20003,790.11
CUST-10762,Kathleen,Nelson,Suite 106,San Francisco,CA,94101,137.95
CUST-11602,Patricia,Davis,1618 Forest Dr,Nashville,TN,37204,997.21
CUST-10335,SAMANTHA,Phillips,2622 Main St,Boston,MA,02105,143.17
,Larry,Morales,753 Cedar Ln,El Paso,TX,,-1422.61
CUST-10723,William,,4537 River Rd,,,98103,363.45
CUST-10396,,MORGAN,5805 School Rd,El Paso,TX,79905,692.0
CUST-11722,Debra  ,Collins,122 Elm St Fl 69,,WA,98102,$24.85
CUST-10654,Sandra,Cox,8626 Summit Dr,Charlotte,,28201,-142.84
CUST-11635,James,Diaz,Sunrise Ave,Virginia Beach,VA,,380.02
CUST-11595,Kimberly,Clark,7279 Maple Dr,,,94105,$873.07
CUST-10290,Scott,Hernandez,6172 Church St,Nashville,TN,37205,
CUST-10783,,hernandez,,Albuquerque,NM,87104,970.58
CUST-10780,Raymond,Lee,8124 Pine Rd,Sacramento,CA,94205,-353.49
CUST-10535,Brandon,,7038 Sunset Blvd,Milwaukee,WI,53205,1118622.32
CUST-11182,Donald,Parker,,New Orleans,LA,70116,TBD
CUST-11102,Steven,Adams,Maple Dr,New Orleans,LA,70113,1398.55
CUST-10559,Scott,Morgan,,Austin,TX,78701,#REF!
CUST-11747,richard,PEREZ,722 Sunrise Ave,,CO,80011,231.81
CUST-10487,Jennifer,Martinez,8898 Spring St Rm 5,FL,Tampa,33603,11.14
CUST-11119,Melissa,Carter,9019 Maple Dr,Phoenix,AZ,85004,970.44
CUST-10103,Joshua,Green,2268 Elm St,,AZ,85201,35.0
CUST-10129,,Young,7386 Park Ave,Philadelphia,PA,19103,
,Cynthia,Thomas,,Virginia Beach,,23451,444.7
CUST-10818,Matthew,Nguyen,1221 Pine Rd # 63,Milwaukee,WI,53202,$1264.04
CUST-10587,Eric,Cox  ,6419 Hill St,,CA,,783.82
CUST-10846,,Jackson,83 Spring St,,,92101,$144.37
CUST-11099,Nicholas,Anderson,8953 Elm St,Jacksonville,FL,32204,802.19
,Anthony,Harris,,Seattle,WA,,1469.0
CUST-11610,David,Cook,6117 Woodland Rd,Columbus,OH,43201,
CUST-10629,Elizabeth,lee,9885 Oak Ave,Tampa,FL,33603,1027.73
CUST-10041,Timothy,Reyes,1613 Oak Ave,,CO,80010,964.26
CUST-10858,Raymond,Parker,Rm 333,Seattle,WA,98103,1392.03
CUST-10974,Sandra,Lopez,5993 Sunrise Ave,Milwaukee,WI,53203,1310.7
CUST-10461,kenneth,Johnson,1923 Grove Ave,Columbus,OH,43201,248.09
CUST-11487,,THOMAS,9673 Cedar Ln,Louisville,KY,40203,-567.06
CUST-11275,,Jackson,7455 Pine Rd,Columbus,OH,43204,193.33
CUST-11346,Angela,Kelly,2669 Spring St,Los Angeles,CA,90003,$814.42
CUST-10008,Ryan,morgan,1292 Woodland Rd,San Diego,CA,92104,1086.06
CUST-10356,Steven  ,sanchez,4497 Elm St,Cleveland,OH,44105,-256.93
CUST-10432,Angela,Edwards,2162 Highland Ave,Houston,TX,77004,$789.28
CUST-11121,Shirley,Evans,3426 Brook Ln,Kansas City,MO,64102,-976.01
CUST-10604,William,King,1263 Summit Dr,Bakersfield,CA,93305,709.83
CUST-10931,Daniel,Stewart,,Oklahoma City,OK,73103,312.14
,Dorothy,Ortiz,3471 Woodland Rd,Raleigh,NC,27604,551.79
CUST-11312,Larry,Taylor,4260 Park Ave,Nashville,TN,37202,1317.03
CUST-11085,Debra,Brown,7809 Elm St,Washington,DC,20001,790.96
CUST-10237,Helen,Howard,6241 Brook Ln,Atlanta,GA,30303,0
CUST-11165,,Torres,,Washington,DC,20005,995.53
,Jason,Walker,4455 Hill St,Kansas City,MO,64105,933.56
CUST-10856,Justin,martin,5972 Forest Dr,Omaha,NE,68105,1422.31
,Pamela,,Suite 818,Fresno,CA,93701,338.14
CUST-11682,Justin,Morales,7712 School Rd,Columbus,OH,43085,1133.37
CUST-10678,Pamela,Peterson,894 Valley Rd,Fresno,CA,,
CUST-11104,Deborah,Rogers,6205 Woodland Rd,Miami,FL,33102,300.19
CUST-11718,Timothy,Gomez,2116 Woodland Rd,Austin,TX,73301,523.87
CUST-11581,Melissa,Hill,Apt 459,Denver,CO,80204,226.1
CUST-11224,Nancy,,1241 Church St c/o 77,Denver,CO,,504.54
CUST-10211,Emily,Baker,1234 Elm St,San Diego,CA,92104,$716.88
CUST-10158,,Martin,1170 Oak Ave,Seattle,,98102,477.3
CUST-10843,Andrew,,505 Summit Dr,Memphis,,38103,0
CUST-11350,Barbara,Rogers,1549 Brook Ln,Fort Worth,TX,76102,
,Christine,Ramos  ,5027 Grove Ave,Jacksonville,FL,,963.99
CUST-11278,Larry,Davis,1821 Meadow Ln Apt 50,Seattle,WA,98102,628.6
CUST-11337,Paul,Turner,7572 Mill Rd,Jacksonville,FL,32204,1379.5
CUST-10133,Mary,GUTIERREZ,3955 Grove Ave,Fort Worth,TX,76101,$784.72
CUST-11495,Raymond,Martin  ,8043 Sunrise Ave,San Diego,CA,92103,229.02
CUST-10950,george,Morales,Spring St,Nashville,TN,37203,1090.21
CUST-11160,Cynthia,Reed,7673 Cedar Ln,,Dallas,75201,461.08
CUST-11277,amanda,Wright,2085 Oak Ave,Fort Worth,TX,76103,1399.64
CUST-11639,,Nelson,416 Grove Ave,,PA,19105,315.22
CUST-10377,,Bailey  ,9065 Hill St,Fort Worth,TX,76103,1233.75
CUST-11049,Dorothy,Hernandez,Fl 904,Louisville,KY,40205,529.78
CUST-11689,Jason,Carter,,Omaha,NE,68102,112.14
CUST-11621,Jacob,Smith,Woodland Rd,New York,NY,10002,1057.14
CUST-11175,Amy,Davis,2277 Spring St,Philadelphia,,19102,269.81
CUST-11434,shirley,Allen,3901 Brook Ln,Fresno,CA,93650,$1093.36
CUST-10133,Mary,,3955 Grove Ave,,TX,,162.97
CUST-10642,STEPHEN,Morris,4584 Sunset Blvd,Houston,TX,77001,-764.4
CUST-10005,Kimberly,smith,5575 River Rd,Austin,,78702,351.38
CUST-10883,Timothy,Williams,2096 Spring St,San Francisco,CA,94101,1404.05
CUST-11309,Matthew,Rodriguez,8514 Church St,Los Angeles,CA,90002,992.9
CUST-10125,Melissa,,208 Sunrise Ave,Sacramento,CA,94204,-1247.98
CUST-10510,James,Gomez,,El Paso,TX,79905,unknown
CUST-10953,Joshua,King,9181 Woodland Rd,Boston,MA,02103,-1384.49
CUST-10454,Jonathan,,4928 Mill Rd,San Francisco,CA,94102,547.76
CUST-11526,Linda,Ortiz,9444 Forest Dr,Los Angeles,CA,90004,353.45
CUST-10904,Kimberly,Gomez,Unit 393,Columbus,OH,43203,324.6
,Sharon,Nelson,8654 Oak Ave,Omaha,NE,68101,-583.38
CUST-10597,Jonathan,Adams,1084 Hill St,Louisville,,,$625.08
CUST-10816,,Sanchez,3696 Church St,,Miami,33104,1484.16
,Kenneth,Gomez,6801 Park Ave,Miami,FL,33102,96.65
CUST-10483,Stephanie,Carter,7799 Oak Ave,Memphis,TN,38104,VOID
CUST-10226,William,Peterson,Suite 8,Columbus,,43204,56.3
CUST-11156,,Brown,1736 Sunset Blvd,Tucson,AZ,85701,342.04
,Stephen,Ramos,Ridge Rd,Tampa,FL,,unknown
CUST-10846,Brenda,Jackson,,San Diego,CA,92101,#REF!
CUST-11646,Robert,Carter,,,OK,73101,1156.71
CUST-10274,Katherine,Martinez,7602 Ridge Rd,FL,Jacksonville,32203,849.95
CUST-10641,Helen,Ward  ,,San Francisco,CA,,326.54
CUST-10997,Michael,Ramirez,,San Diego,CA,92102,369.88
,,Collins,4119 Park Ave,Seattle,WA,98103,1342.16
,,Green,Maple Dr,Albuquerque,NM,87105,1296.22
CUST-10482,Mark,Hill,520 Maple Dr,Tampa,FL,33601,907.62
CUST-11759,Mary,Robinson,2033 Hill St,Los Angeles,CA,90005,957.81
,Joshua,Scott,5754 Church St,Phoenix,AZ,85003,723.11
CUST-11489,Gregory,Morris,9736 School Rd,Albuquerque,NM,87103,102.98
CUST-11206,KAREN,,4281 Mill Rd Ste 72,Boston,MA,02102,294.58
CUST-11748,Angela,,9209 Church St,Oklahoma City,OK,73103,887.73
CUST-11502,Frank,Ortiz  ,7672 Sunrise Ave,,Philadelphia,19103,938.39
CUST-11396,Kenneth,Perez,Hill St,Fresno,CA,93703,
CUST-10706,Gary,Gutierrez,8443 Pine Rd,,MA,2101,548.67
CUST-10817,Raymond  ,Mitchell,9886 Lake Blvd,Colorado Springs,CO,80905,1210.58
CUST-11022,barbara,Hill,8512 Cedar Ln,Phoenix,,85002,956.37
CUST-11232,Amy,Martin,620 School Rd,Virginia Beach,VA,23450,1204.21
CUST-10707,william,Flores,6610 Elm St,Bakersfield,CA,93305,-282.08
,,ramos,9642 Park Ave Apt 65,Atlanta,GA,30302,168.1
CUST-10174,Frank,COX,Woodland Rd,San Francisco,,94102,499610.93
CUST-11466,Jacob,Moore,3477 Mill Rd,OK,Oklahoma City,73104,259.5
CUST-10709,Linda,Young,Valley Rd,Chicago,IL,60604,-643.62
CUST-11318,Robert,Green,6110 Meadow Ln,Washington,DC,20002,843.24
CUST-11517,Matthew,Brown,2379 Church St No. 59,Columbus,OH,43203,1490.5
CUST-11648,Susan,Davis,,Atlanta,GA,,591.57
,William,,1263 Summit Dr,,CA,93305,1022.58
CUST-11165,Lisa,TORRES,PO Box 102,Washington,DC,20005,$173.28
CUST-10593,Margaret,Garcia,Ste 744,Houston,TX,77004,284.77
CUST-11193,Larry,Morris,1855 Spring St Unit 56,,CA,93303,521.42
CUST-10037,Robert,nelson,River Rd,Phoenix,AZ,85005,985.12
CUST-10556,Donald,Clark,5745 Mill Rd,Baltimore,MD,,0
,jonathan,Morris,,NM,Albuquerque,87104,1434.4
CUST-11117,Gregory,,2907 Meadow Ln,Omaha,NE,,1327.85
CUST-10414,Ryan,Cooper,Unit 911,MO,,64104,1185.24
CUST-10755,steven,Stewart,3367 Mill Rd,New Orleans,LA,70113,31.29
CUST-11463,Benjamin,Harris,6694 Elm St # 93,Portland,OR,97202,104.9
CUST-10183,Anna,Carter,3091 Mill Rd,Albuquerque,NM,87103,262.81
CUST-10465,Amy,Reyes,5247 Lake Blvd,,TX,78204,$216.91
CUST-10235,Debra,Wilson,,Fresno,CA,93703,519.16
CUST-11493,Stephanie,Allen,6536 Maple Dr,Jacksonville,FL,32201,13380.29
CUST-11516,Thomas,Moore,1834 Main St,New York,NY,10002,839.75
CUST-11435,Jessica,GREEN,6389 Grove Ave,El Paso,TX,79905,$1284.85
CUST-11042,Sharon,Turner,9869 Main St,San Diego,CA,92102,46.58
CUST-10948,Charles,Martin,2894 Sunrise Ave,Tucson,,85701,402.69
,Anthony,Evans,7727 Grove Ave,Sacramento,CA,95814,297.97
CUST-10511,Jeffrey,NELSON,2231 Hill St,,NV,89105,822.96
CUST-10071,Jennifer,Rivera,1685 Valley Rd,Columbus,OH,43201,933.17
CUST-11428,raymond,Jones,4469 Elm St,Fort Worth,TX,76102,396.11
CUST-11019,Barbara,Johnson,,Columbus,OH,43203,471.04
,Emily,collins,9771 Highland Ave c/o 49,Aurora,CO,80014,973.15
CUST-11620,Joshua,williams,,New Orleans,LA,,
CUST-10217,,Evans,743 Oak Ave,San Diego,CA,92102,868.35
CUST-11718,Timothy,Gomez,2116 Woodland Rd,Austin,TX,73301,419.36
CUST-10038,Christine,Morales,2168 Grove Ave PO Box 47,,OH,43204,588375.73
,,,7425 Oak Ave,El Paso,TX,79905,$241.1
CUST-10531,Joseph,Williams,2693 Grove Ave,,,,321.06
CUST-11566,Katherine,Thomas,Suite 681,Milwaukee,WI,53203,409.74
CUST-10816,Steven,Sanchez,Church St,Miami,FL,33104,
CUST-11705,JASON,Turner,7373 Woodland Rd,Columbus,OH,,944.01
CUST-10748,CAROL,,5616 Summit Dr,Tampa,FL,33602,$505.34
CUST-10194,Jennifer,Adams,5874 Valley Rd,Houston,TX,,N/A
CUST-11073,Brenda,Scott,,Charlotte,NC,28202,
CUST-10097,Brenda,Young,2185 Meadow Ln P.O. Box 23,CA,San Diego,92104,557.6
CUST-11554,Ronald,Jones,9414 Oak Ave,Minneapolis,MN,55402,1494.57
CUST-10235,Debra,WILSON,1205 Maple Dr,,CA,93703,489.04
CUST-10206,Samantha,Harris,2241 Church St,Miami,FL,33103,653.57
CUST-10625,Paul,Robinson,2231 Ridge Rd,Phoenix,AZ,85002,
CUST-11661,Benjamin,Jackson,,Houston,TX,77002,-1112.14
CUST-10749,Amanda,Harris,314 Park Ave,Austin,,,105.55
CUST-11003,Jonathan,Wilson,3813 Forest Dr,Dallas,TX,75204,289.91
CUST-10102,Jeffrey,Martinez,3842 River Rd,Bakersfield,CA,93303,658.09
CUST-10449,Scott,Adams,2348 School Rd,San Francisco,CA,94103,811.41
CUST-10130,Cynthia,Reed,5512 Main St,Miami,FL,33104,1310.12
CUST-11108,Nancy,Thomas,58 Brook Ln c/o 86,Dallas,TX,75202,1412.03
CUST-11451,Pamela,Hernandez,4090 Highland Ave,San Diego,CA,92102,561.23
CUST-11697,Richard,Thomas,628 Woodland Rd Ste 10,Phoenix,,85003,126382.34
,John,Rodriguez,2111 Maple Dr,Fort Worth,TX,76104,-803.95
CUST-10669,Timothy,,8947 Sunset Blvd,Memphis,TN,38102,767.14
CUST-11758,Laura,Carter,8249 Spring St,,CA,94203,1052.12
CUST-10969,,Taylor,469 Oak Ave,Kansas City,MO,64102,219.73
CUST-10691,Laura,Thompson,Elm St,Austin,TX,73344,1255.79
CUST-11108,Nancy,Thomas,c/o 594,Dallas,TX,75202,
CUST-10243,DAVID,Lopez,6106 Elm St,Las Vegas,NV,89101,232.6
CUST-10886,Stephanie  ,Kim,4645 Maple Dr,Omaha,,68101,-1129.99
CUST-10537,Susan,Morgan,5341 Lake Blvd,Jacksonville,FL,32202,516.99
,Ronald,Wright,,Milwaukee,WI,53203,1250.42
CUST-10700,Daniel,Scott,9973 School Rd,Louisville,KY,40202,529.07
CUST-10031,Jonathan,Taylor,9008 Pine Rd,Dallas,TX,75204,1226.86
CUST-10294,Mark,Moore,,San Jose,CA,95101,
CUST-11606,Linda,Green,6670 Maple Dr,Albuquerque,NM,87105,218.89
CUST-11457,Betty,King,816 Sunset Blvd,New Orleans,LA,70113,$72.01
CUST-11309,Matthew,Rodriguez,8514 Church St,Los Angeles,CA,90002,118.72
CUST-11632,William,Ramos,2088 River Rd,,TX,75201,948.27
CUST-11701,stephanie,Phillips,7734 Church St,Colorado Springs,,80901,192.36
CUST-11089,Christine,Sanchez,,Columbus,OH,43085,1328.69
CUST-11619,Ashley,Adams,7534 Brook Ln,,TX,79902,456.69
CUST-11160,Cynthia,Reed  ,7673 Cedar Ln,,TX,75201,$1133.21
CUST-10460,Emma,Bailey,Ste 776,Columbus,OH,43203,633179.96
CUST-11770,Emma,Peterson,8314 Maple Dr,Columbus,OH,43201,574.48
CUST-10481,Melissa,Phillips,3985 Mill Rd,Albuquerque,NM,87105,TBD
CUST-10492,Kevin,Miller,3804 Maple Dr,TX,San Antonio,78204,21.89
,Lisa,,1072 Cedar Ln,Miami,FL,33104,1332.68
CUST-11747,Richard,Perez,722 Sunrise Ave,Aurora,CO,80011,795.42
CUST-10116,Anna,MILLER,1125 Ridge Rd,DC,Washington,20002,343.58
CUST-11143,,Cook,8193 Elm St,Los Angeles,CA,90004,540914.58
CUST-11687,Samantha,Howard  ,3395 Park Ave,,,23450,1353.13
CUST-10959,Carol,Turner,9366 Sunset Blvd,Cleveland,OH,44105,176.42
CUST-11571,Brian,Collins,6975 Sunrise Ave,San Antonio,TX,78202,472.66
CUST-10216,Brandon,Lewis,7607 Mill Rd,Virginia Beach,VA,23450,$414.19
CUST-11366,Emma,sanchez,480 Maple Dr,Jacksonville,FL,32202,1260.36
CUST-10929,Jonathan,Johnson,4068 Hill St Apt 73,New Orleans,LA,70114,34.24
CUST-10995,Frank,Garcia,8535 Cedar Ln,Baltimore,MD,21205,373.38
CUST-10487,Jennifer,Martinez  ,8898 Spring St,Tampa,FL,33603,$1391.57
CUST-11656,helen,CRUZ,2256 Oak Ave,Jacksonville,FL,32201,1425.86
CUST-10645,gary,,5270 Sunset Blvd,Omaha,NE,68105,296.49
CUST-10792,Emily,,1742 Oak Ave,Kansas City,MO,64103,712404.39
,,Rogers,1285 Sunset Blvd,Fresno,CA,93703,315.71
CUST-10394,Linda,Moore,9190 Forest Dr,Kansas City,MO,64102,955.84
CUST-10323,Kathleen,White,7499 Oak Ave,,TX,75201,1085.54
CUST-10073,DANIEL,Evans,5443 Sunrise Ave,Los Angeles,CA,90002,722.51
CUST-10705,Raymond,Lopez,3464 Sunrise Ave,Fort Worth,TX,,1133.27
CUST-10879,Sandra,Martinez,3466 Elm St,Sacramento,CA,94204,357.94
CUST-10486,Sandra,Ramirez,7791 River Rd,New Orleans,LA,70116,199.45
,William,Ortiz,4845 River Rd,San Jose,CA,95104,1252.53
CUST-10546,Sarah,White,879 Valley Rd,Oklahoma City,OK,73104,0
CUST-10064,,Cox,3336 School Rd,Columbus,OH,43202,820.35
CUST-11253,Sarah,Adams,9718 Pine Rd,Columbus,,43085,1059.31
CUST-10439,,,2179 Church St,Tampa,FL,33605,226.49
CUST-11536,Michael,Williams,5850 School Rd,Washington,DC,,442.86
CUST-10786,Brenda,Peterson,9900 Brook Ln,,NY,10001,1044.68
CUST-11651,,Richardson,5565 Church St,Miami,FL,33101,unknown
CUST-10142,Emily,Robinson,4953 Main St,,MA,,454.11
