cust_id,first_name,last_name,address,city,state,zip,amount_paid
CUST-10607,Benjamin,anderson,43 Oak Ave,Charlotte,NC,,1219.96
CUST-11528,Amy,Richardson,,Virginia Beach,VA,23452,881.93
CUST-10403,Jeffrey,Allen,3506 Lake Blvd,,MD,21204,702.64
CUST-10969,Thomas,Taylor,469 Oak Ave,Kansas City,MO,64102,164.33
CUST-10964,Donald,Allen,3451 Pine Rd,Baltimore,MD,21201,726.16
CUST-10446,Scott,Miller,6591 Meadow Ln,San Francisco,CA,94101,1356.68
CUST-10854,Katherine,Walker,,,TX,78203,203.31
CUST-10012,,Lee,3433 School Rd,Boston,MA,02103,unknown
CUST-10551,Andrew,Perez,8116 Woodland Rd,Albuquerque,NM,87105,213.18
CUST-10603,Jessica,Brown,4457 Highland Ave Unit 68,,TX,79904,
CUST-10670,Richard,Morris,2665 Meadow Ln,Omaha,NE,68102,320.53
CUST-10628,Anthony,Edwards,4342 Cedar Ln No. 55,Nashville,TN,37204,161.62
CUST-10427,Jonathan,Ramirez,1342 Highland Ave,,,94105,1366.72
CUST-10914,Daniel,Murphy,3305 School Rd,Milwaukee,WI,53201,-11.8
CUST-10990,Charles,Davis,Woodland Rd,,WA,98104,0
CUST-10896,Rebecca,Mitchell,7029 Park Ave,,IL,,249.08
CUST-10773,Larry,Cruz,6222 Ridge Rd,Jacksonville,FL,32204,624.44
CUST-10020,Stephanie,Campbell,8349 Summit Dr,Charlotte,,28202,1374.72
,Joseph,,7948 Summit Dr,San Jose,CA,95104,-513.04
CUST-10838,Barbara,,6679 Sunset Blvd,Charlotte,NC,28203,-839.07
CUST-10229,Patricia,Taylor,3899 Spring St,New York,NY,10003,1153.99
CUST-11628,Brian  ,Jones,9930 Lake Blvd,Seattle,WA,98104,1082.48
CUST-11246,,Morgan,3818 Maple Dr,,CA,95105,412.99
CUST-10721,James,Rogers,9199 Church St # 11,Minneapolis,MN,55403,66398.61
CUST-11529,Sharon,Williams,3150 Summit Dr,Austin,TX,78701,1313.03
CUST-11024,,Young,Grove Ave,Omaha,NE,68102,1282.9
CUST-10895,Thomas,Cox,,Mesa,AZ,85201,-712.28
CUST-11227,Linda,King,,Indianapolis,IN,46202,unknown
CUST-10315,Scott,MORGAN,9422 Park Ave,Los Angeles,CA,90005,$774.63
CUST-10381,Nicole,Rogers  ,Oak Ave,Louisville,KY,40205,1217.75
CUST-11747,Richard,Perez,722 Sunrise Ave,Aurora,CO,80011,37.27
CUST-10600,Christine,Thompson,Suite 95,San Diego,CA,92101,
CUST-11592,Jessica,Bailey,8878 Spring St,Philadelphia,PA,19102,482.36
CUST-10650,Deborah,Rivera,Apt 499,Jacksonville,FL,32201,1200.87
CUST-10198,Charles,Robinson,7530 River Rd,Albuquerque,NM,87103,533.46
CUST-11217,Cynthia,Walker,3194 Highland Ave,Aurora,,80014,149.68
CUST-10048,Andrew,Diaz,,New Orleans,LA,70116,202.62
CUST-11100,RONALD,Evans,409 Pine Rd,Oklahoma City,OK,73104,1211.36
CUST-10520,Jonathan,Cook,8908 Oak Ave,New Orleans,LA,70115,$1146.3
CUST-11754,Kenneth,,8785 Spring St,Fresno,CA,,848.19
CUST-10944,Carol,Campbell,6946 Lake Blvd,Jacksonville,FL,32203,373.37
CUST-11501,Benjamin,Lewis,8116 Highland Ave,Virginia Beach,VA,,371033.7
CUST-10017,Larry,Green,,Columbus,OH,43203,1115.05
CUST-10255,Christopher,Mitchell,9300 Brook Ln,,TN,37203,198065.89
CUST-10299,Brandon,Torres,3834 Woodland Rd,Baltimore,MD,21204,1464.43
CUST-11057,Melissa,,Unit 110,Aurora,CO,80010,$174.88
CUST-11271,jeffrey,Ramos,c/o 321,CO,Colorado Springs,80903,$946.39
CUST-11216,Paul,Wright,9572 Sunset Blvd,San Antonio,TX,78203,874.22
CUST-11530,Kevin,Cruz,Spring St,Charlotte,NC,28205,1239.4
,,Thomas,Woodland Rd,Phoenix,,85003,336.7
CUST-10865,Anna  ,stewart,5994 Sunset Blvd,Virginia Beach,VA,23451,53.68
CUST-11140,Robert,Wright,,Portland,OR,97201,
CUST-11401,Linda  ,Brown,2101 Valley Rd,Colorado Springs,CO,80901,687.27
CUST-11333,rebecca,Cruz,6945 Grove Ave,Denver,CO,80202,-1457.16
CUST-10554,Margaret,,,San Antonio,TX,78202,1385.3
CUST-11527,Stephen,Rodriguez,7756 Cedar Ln,Seattle,WA,98104,521.57
,Linda  ,Ortiz,Forest Dr,Los Angeles,CA,90004,1071.99
CUST-10272,Kevin,Hall,3872 Cedar Ln,Aurora,CO,80011,435.89
CUST-11123,Nicole,,5186 River Rd,Las Vegas,,89105,$878.92
CUST-10096,Jason,Lewis,7612 Oak Ave,Jacksonville,FL,32204,1395.99
CUST-11607,Kathleen,Brown,306 River Rd,Portland,OR,97202,620.39
CUST-10478,,cook,2938 Cedar Ln,New Orleans,LA,70115,1022.06
CUST-10249,,Kelly,9191 Ridge Rd,Charlotte,,28204,0
,Christopher,Reed  ,,San Francisco,CA,94105,$433.63
CUST-11525,ANGELA,Ramos,7994 Park Ave,Aurora,CO,80014,728.36
CUST-11072,Kimberly,Davis,6344 Main St,Cleveland,OH,44103,
CUST-10078,Angela,Phillips,5426 Main St,Tampa,FL,33605,1207.49
CUST-10064,Andrew,Cox,3336 School Rd,Columbus,OH,43202,1357.96
CUST-10813,Benjamin  ,Bailey,6372 Park Ave,Charlotte,NC,28205,470.47
CUST-11035,angela,Bailey,2535 Cedar Ln,Omaha,NE,68105,864.98
CUST-10104,Sandra,Roberts,3506 Maple Dr,New Orleans,LA,70113,1284.43
,,Kelly,2669 Spring St,,CA,90003,306.53
CUST-10556,Donald,Clark,5745 Mill Rd,,MD,21205,1209.71
CUST-10533,Brenda,Diaz,6637 Church St,Albuquerque,NM,87102,
CUST-11033,John,Gutierrez,108 Hill St,Dallas,TX,75203,729.72
,Betty,Flores,7178 Highland Ave,Louisville,KY,40203,750.1
CUST-10291,Joshua,,1532 Church St,MN,Minneapolis,55405,732383.48
,Pamela,Carter,,Philadelphia,PA,19101,$1051.93
CUST-11519,Kenneth,Reyes,6913 Main St,San Jose,CA,95104,530.91
CUST-10590,Mary,Campbell,,Oklahoma City,OK,,553.28
CUST-10685,,Lewis,1010 Elm St c/o 52,,WA,98105,
CUST-10074,Christine,,Sunset Blvd,Seattle,WA,98102,1178.87
CUST-10111,,Richardson,6456 Spring St,Mesa,AZ,85201,473.98
,Ashley,smith,,,IN,,374.27
CUST-10234,raymond,Brown,6581 Sunrise Ave,Houston,TX,77004,97.39
CUST-11301,Jason,Scott  ,,Houston,TX,77001,-1090.97
CUST-10477,Mary,Williams,8778 Hill St,Kansas City,,64103,701.17
CUST-11620,Joshua,Williams,34 Brook Ln,New Orleans,LA,,990.49
CUST-10318,William,Ortiz,8317 Woodland Rd Apt 96,AZ,Mesa,85205,
CUST-10109,Mark,Morales,7141 Summit Dr,Charlotte,NC,28203,851.57
CUST-10873,Ryan,Garcia,1692 Mill Rd,Chicago,IL,60603,0
CUST-10737,Sarah,Sanchez,9330 Meadow Ln,El Paso,,79904,680.55
CUST-11150,Matthew,TORRES,5229 Ridge Rd,,WA,98105,339.6
CUST-10243,David,Lopez,,Las Vegas,,89101,1164.43
CUST-10780,Raymond,Lee,8124 Pine Rd,Sacramento,CA,94205,406.46
,JENNIFER,Parker,1276 Forest Dr,Los Angeles,CA,90004,-646.81
CUST-11654,William,Ramos,,Fort Worth,TX,76105,32.29
CUST-10805,Anthony,,5658 School Rd,Bakersfield,CA,93303,0
CUST-11481,Amanda,Bailey,8078 Cedar Ln c/o 66,Fresno,CA,93703,172.69
CUST-10974,Sandra,,5993 Sunrise Ave c/o 84,Milwaukee,WI,,$159.82
CUST-11550,Shirley,Turner,7026 Sunrise Ave,Charlotte,NC,28202,0
CUST-10832,Laura,Morales,3155 Forest Dr,Chicago,IL,60603,$1485.13
CUST-11243,Deborah,Rodriguez,P.O. Box 39,Mesa,AZ,85203,-889.97
CUST-10345,GEORGE,Hall,9012 Woodland Rd,Bakersfield,CA,93301,$410.75
CUST-10009,Emily,Richardson,3151 Mill Rd,Boston,,02105,1087.56
CUST-11542,Joseph,Wilson,1670 Woodland Rd,FL,Miami,33125,238.88
CUST-11270,Gary,Rogers,3856 Grove Ave,San Diego,CA,92101,936.81
,Patricia,Nguyen,7389 Park Ave,Indianapolis,IN,46202,195.08
CUST-11636,Timothy,Scott,7645 Summit Dr,San Diego,CA,92105,358.81
CUST-11614,Steven,Carter,9588 Highland Ave,Washington,DC,20002,283.54
CUST-11032,laura,Gomez,4661 Brook Ln,New York,NY,10001,1158.95
CUST-10360,Jennifer,Brown,9450 River Rd,PA,Philadelphia,19101,-571.35
CUST-11229,Gary,WILSON,7066 Lake Blvd,San Jose,CA,95105,1185.37
,Kathleen,Moore,9717 Forest Dr,Indianapolis,IN,46202,859.56
CUST-10696,Rebecca,Anderson,2429 Spring St,Portland,OR,97202,$1109.67
CUST-10170,Stephanie,,7570 Sunrise Ave,New York,NY,10005,664.26
CUST-10465,Amy,REYES,5247 Lake Blvd,San Antonio,,78204,804.85
CUST-11198,Ryan,Rogers,5432 Sunrise Ave,Tucson,AZ,85705,0
CUST-10274,Katherine,Martinez,7602 Ridge Rd,Jacksonville,FL,32203,1313.13
CUST-10565,Melissa,Collins,9535 Main St,Fresno,CA,93702,481.22
CUST-10922,james,King,Cedar Ln,Jacksonville,FL,32203,717.9
CUST-10257,David,Wright,7958 Brook Ln,Milwaukee,WI,53204,485.21
CUST-10381,Nicole,Rogers,,Louisville,KY,40205,
CUST-11330,Brian,,6057 Sunset Blvd,San Jose,CA,95104,430.48
CUST-10725,DONALD,Davis,Unit 914,,,27604,92.8
CUST-10818,Matthew,Nguyen,1221 Pine Rd,Milwaukee,WI,53202,1152.96
CUST-11185,Deborah,Campbell,4727 School Rd,Portland,OR,97202,0
CUST-10370,Michelle,Kelly,Fl 864,Aurora,CO,80012,578.18
CUST-10059,,Cook,5719 Maple Dr,Indianapolis,IN,46202,280.77
CUST-11690,Stephen,Hernandez,4835 Meadow Ln,Dallas,TX,75201,1460.84
CUST-11023,,Robinson,Suite 846,Mesa,AZ,85204,622.96
CUST-10678,Pamela,Peterson,894 Valley Rd P.O. Box 41,,CA,93701,1328.33
CUST-10452,Amy,Miller,8593 Forest Dr,,DC,20004,$1441.46
CUST-11607,Kathleen,Brown,306 River Rd,Portland,OR,97202,545.05
,Dorothy,,5212 Meadow Ln,Louisville,KY,40203,818.56
CUST-11010,Anna,CAMPBELL,,Albuquerque,NM,87101,493.57
CUST-11168,Emma,Evans,3993 Woodland Rd,San Francisco,CA,94105,564.99
CUST-10955,Benjamin,Cox,9436 Church St,Fort Worth,TX,76105,720.56
CUST-10197,,Richardson,Spring St,Tampa,,33602,1031.82
CUST-11694,Edward,Brown,3831 River Rd,Jacksonville,FL,,908.53
CUST-10413,Kenneth,REED,Hill St,Raleigh,NC,27601,540.64
CUST-10762,Kathleen,Nelson,209 School Rd,San Francisco,CA,94101,0
CUST-10558,Anthony,Davis,8721 River Rd,Omaha,NE,68103,1027.9
CUST-11198,Ryan,rogers,5432 Sunrise Ave,Tucson,AZ,85705,1060.67
CUST-10760,Dorothy,Gutierrez,6714 Hill St,,TX,76103,1110.04
CUST-10366,George,HALL,6071 Highland Ave,Louisville,KY,40202,332.95
CUST-10285,Brian,Mitchell,6698 Ridge Rd,Denver,CO,80204,669.02
CUST-10071,Jennifer,,1685 Valley Rd,Columbus,,43201,0
CUST-11165,Lisa  ,Torres,9416 Elm St,Washington,DC,20005,1267.47
CUST-11265,,Reyes,,Cleveland,OH,44102,1400.53
CUST-10537,susan,Morgan,5341 Lake Blvd,Jacksonville,FL,32202,
CUST-10145,PAMELA,Torres,7217 Forest Dr,Tucson,AZ,85704,37.22
CUST-10951,,Gomez,984 Lake Blvd P.O. Box 4,San Antonio,TX,78202,372.18
CUST-10683,Anna,Roberts,6250 Valley Rd,Jacksonville,FL,32202,
CUST-10240,Laura,,7431 Sunset Blvd,Portland,OR,97203,888.66
CUST-11507,Larry,Allen,Maple Dr,Washington,DC,20003,-285.86
CUST-10886,,Kim,4645 Maple Dr,NE,Omaha,,-1334.28
CUST-11155,Donna,Ward,Oak Ave,El Paso,TX,79905,-80.48
CUST-10255,,Mitchell,9300 Brook Ln,Nashville,TN,37203,739.42
CUST-10675,Christopher,Miller,,San Antonio,TX,78203,1252.23
CUST-10499,Brian,wilson,5051 Meadow Ln,Philadelphia,PA,19101,TBD
CUST-11265,Mark,Reyes,,,OH,44102,$369.63
CUST-11116,,TURNER,4660 Brook Ln,Jacksonville,FL,32201,0
CUST-10907,sarah,Thomas,7318 Mill Rd,Baltimore,MD,21202,223.39
CUST-10444,Joseph,Jones,257 Park Ave,Minneapolis,MN,55404,$198.02
CUST-10757,Eric,Wright,2248 Sunrise Ave,Miami,FL,33125,29.76
CUST-10747,EMILY,Collins,Highland Ave,Aurora,CO,80014,927.29
,Jeffrey  ,Martinez,,Bakersfield,CA,93303,531.9
CUST-10992,jessica,Young  ,Grove Ave,Memphis,TN,38103,
CUST-11111,Gregory  ,Stewart,7240 Maple Dr,Albuquerque,NM,87104,864.3
CUST-11327,Mark,Scott,1370 Woodland Rd,TX,Fort Worth,76101,
CUST-10263,Amy,PARKER,6230 Woodland Rd,Jacksonville,FL,32201,1218.12
CUST-11677,Lisa,Ortiz,1072 Cedar Ln,Miami,FL,33104,821.2
CUST-10051,Justin,Morris,2580 Oak Ave,Sacramento,,95814,-1283.17
CUST-11282,Margaret,Ramos,4574 Main St,Tucson,AZ,85704,518.55
CUST-10223,Raymond,,4521 Lake Blvd,Houston,TX,,412.41
,Kenneth,Ward,,Virginia Beach,VA,23454,552.0
CUST-10186,Katherine,Martin,Bldg 737,CA,Fresno,93650,-838.38
CUST-11044,,COOPER,5355 Highland Ave,Omaha,NE,68102,816.37
CUST-10650,Deborah,Rivera,Spring St,Jacksonville,FL,,403190.72
CUST-10882,Kathleen,Morris,# 233,Columbus,OH,43204,1493.28
CUST-10180,Rebecca,Baker,43 Hill St,Sacramento,CA,94204,0
CUST-11489,Gregory,Morris,9736 School Rd,Albuquerque,NM,87103,552.17
CUST-10378,Barbara,,9009 River Rd,Sacramento,CA,94205,1364.05
CUST-11206,Karen,Edwards,4281 Mill Rd,Boston,MA,02102,891.68
CUST-11094,Jennifer,Young,6482 Grove Ave,Kansas City,MO,64105,823.63
CUST-10885,Charles,Davis,,Austin,,78701,0
CUST-11686,Kathleen,murphy,9523 Sunset Blvd,,AZ,85703,$1005.75
CUST-10981,JASON,Walker,4455 Hill St,Kansas City,MO,64105,1348.6
CUST-11214,Edward  ,Green,c/o 615,Kansas City,MO,64101,unknown
CUST-11736,Sarah,Adams,Meadow Ln,Minneapolis,MN,,777.46
CUST-11527,STEPHEN,Rodriguez,7756 Cedar Ln,Seattle,WA,98104,756.47
CUST-10108,kenneth,Roberts,8948 Brook Ln,Portland,OR,97205,669.26
,Jason,Flores,987 Brook Ln,Omaha,NE,68105,#REF!
CUST-11351,,Cooper  ,Apt 438,Oklahoma City,OK,73103,1421.32
CUST-10964,Donald,Allen,Unit 239,Baltimore,MD,21201,$1059.84
CUST-11249,Frank,,7475 Brook Ln,Nashville,TN,37201,452.06
CUST-10487,Jennifer,Martinez,8898 Spring St,Tampa,FL,33603,1411.94
CUST-11522,Larry,Gomez,130 Cedar Ln,Houston,TX,77003,394.72
CUST-10916,eric,Robinson,591 Valley Rd,,FL,,1040.16
CUST-10096,Jason,Lewis,7612 Oak Ave,Jacksonville,FL,32204,882.35
CUST-11674,Betty,Williams,1658 Main St # 6,Jacksonville,FL,32202,0
,James,Carter,Fl 829,Baltimore,MD,21203,476.48
CUST-11495,Raymond,Martin,8043 Sunrise Ave,San Diego,CA,92103,$252.78
CUST-11566,Katherine,Thomas,9379 Grove Ave,Milwaukee,WI,53203,713.65
CUST-11051,Ronald,Kelly,8590 Park Ave,Fort Worth,TX,76105,1278.42
CUST-11330,BRIAN,Gomez,6057 Sunset Blvd,San Jose,CA,95104,867.87
CUST-10567,Ronald,Ramirez,Fl 547,Las Vegas,NV,89102,446.42
CUST-11574,Emma,Bailey,4321 Spring St,Kansas City,MO,64104,24.02
CUST-11290,Justin,Brown,Mill Rd,,NM,87104,16.19
CUST-10326,,Harris,784 Church St,Denver,CO,80203,409513.82
,Pamela  ,gutierrez,2416 Cedar Ln,Omaha,NE,68105,
CUST-10308,David,,c/o 661,Charlotte,NC,28201,845.08
CUST-10832,Laura,Morales,3155 Forest Dr,,IL,60603,884.9
CUST-11218,,White,174 School Rd,Oklahoma City,OK,73105,0
CUST-10765,Sandra,Collins,7607 Oak Ave,Denver,CO,80203,1350.91
CUST-10483,Stephanie,Carter,7799 Oak Ave,Memphis,TN,,1119.12
CUST-10336,Charles,Cox,571 Elm St,Tampa,FL,33604,747.83
CUST-10610,,Young,4445 Maple Dr,Portland,OR,97203,302.27
CUST-10013,Paul,Martinez,8752 Grove Ave,Raleigh,NC,27602,1226.81
CUST-10288,Gregory,,1336 Spring St,San Jose,CA,95103,893.07
CUST-10091,,,3849 School Rd,El Paso,TX,79901,
CUST-10713,Stephen,Hall,4238 Grove Ave,Washington,DC,20002,818.38
CUST-10114,Ryan,Adams,4559 Ridge Rd,El Paso,TX,,-1065.92
,Larry,Parker,1960 Valley Rd,Indianapolis,IN,46204,1384.54
CUST-10780,,Lee,8124 Pine Rd,Sacramento,CA,94205,-1028.05
CUST-11508,Nicholas,Williams,,San Diego,CA,92104,201.26
CUST-11648,Susan,,4832 Sunset Blvd,Atlanta,GA,30301,-1265.71
CUST-11482,Charles,,3338 Hill St,Washington,DC,20001,476.48
CUST-10755,Steven,Stewart,3367 Mill Rd,New Orleans,LA,70113,608.05
CUST-10821,Steven,Smith,c/o 792,El Paso,TX,79904,106.55
CUST-11327,Mark,Scott,1370 Woodland Rd,Fort Worth,TX,76101,349.71
CUST-11666,Susan,Collins,3595 Main St,Chicago,IL,60604,320.98
CUST-10515,Joseph,REED,8940 Pine Rd,Fort Worth,TX,76105,1226.13
CUST-11328,,Lopez,PO Box 611,Sacramento,CA,94205,196.83
CUST-10907,Sarah,Thomas,,,MD,21202,84.07
CUST-10274,Katherine,Martinez,7602 Ridge Rd,Jacksonville,FL,32203,$89.23
CUST-11695,,Martinez,4826 Highland Ave,Washington,DC,20001,0
CUST-10974,Sandra,Lopez,5993 Sunrise Ave,Milwaukee,WI,53203,1401.23
CUST-10321,Gregory,Wilson,2186 Oak Ave Fl 7,,CO,80903,1210.76
CUST-10125,Melissa,Rodriguez,,Sacramento,CA,94204,1250.88
CUST-11525,Angela,Ramos,7994 Park Ave,Aurora,CO,80014,414.11
CUST-11189,Nancy,Collins,9045 Meadow Ln,Sacramento,CA,94205,841.43
,,Martinez,8898 Spring St,Tampa,FL,33603,$1049.74
CUST-11184,margaret,Thompson,3084 Woodland Rd,,AZ,85702,834.35
CUST-11513,Ronald,anderson,7818 Meadow Ln # 41,New York,NY,10002,692.48
CUST-11443,Donald,Cruz,6439 River Rd,Memphis,TN,37501,
CUST-11671,,Harris,5897 Oak Ave,Cleveland,,44105,$559.62
CUST-11238,,Baker,,Philadelphia,,19104,1142.31
CUST-10822,Karen,Adams,4935 Summit Dr P.O. Box 77,Raleigh,NC,27601,34.08
CUST-11339,STEPHEN,Morales,9589 Hill St,Chicago,IL,60603,430.55
CUST-10610,Michelle,Young,4445 Maple Dr,Portland,OR,97203,-240.77
CUST-11663,,Rodriguez,7795 Mill Rd,El Paso,TX,79902,$589.21
CUST-11272,,Adams,5344 Park Ave,Charlotte,NC,28201,0
CUST-10810,Michael,Davis,Rm 159,Fort Worth,TX,76103,1244.91
,Ronald,Carter,340 Main St,Omaha,NE,68102,TBD
CUST-10451,BRENDA,,7000 Woodland Rd,Baltimore,MD,21202,1447.3
CUST-10996,steven,,,Cleveland,OH,44103,403.81
CUST-11585,Pamela,Flores,P.O. Box 519,Omaha,NE,68104,879.79
CUST-11707,Mary,Murphy,5568 Park Ave,Minneapolis,MN,55403,33.62
CUST-10196,Debra,White,,Austin,,73344,97.88
,Charles,Thomas,3338 Hill St,Washington,DC,20001,338.07
CUST-10468,Rebecca,Nguyen,5405 Park Ave,San Jose,CA,95102,$828.89
CUST-10878,Nicole,Smith,7208 Pine Rd,Sacramento,CA,94203,N/A
CUST-10056,Anthony,Green,6485 Elm St,San Francisco,CA,94103,1109.0
CUST-10508,Barbara,Campbell,,Indianapolis,IN,46202,1297.43
CUST-10376,Brian,Phillips,,Boston,,02101,1240.45
CUST-11490,James,Nelson,7424 Forest Dr,Chicago,IL,60605,1267.02
CUST-11712,Deborah  ,Harris,5388 Spring St,,AZ,85701,433.81
CUST-11648,Susan,Davis,,Atlanta,GA,30301,134.15
CUST-10099,Jeffrey,Ward,6992 Woodland Rd,Aurora,,80014,-1015.63
CUST-10332,Emily,,6982 Pine Rd,,WI,53205,$1209.17
CUST-10844,Christopher,Morgan,PO Box 892,Charlotte,NC,28202,7.48
CUST-10857,Jason,Perez,4034 Park Ave,,NY,10003,$859.42
CUST-11585,,Flores,5535 Sunset Blvd,Omaha,NE,68104,$1175.74
CUST-10018,,Jackson,,Indianapolis,IN,46202,1450.72
CUST-10944,Carol,Campbell,6946 Lake Blvd,FL,Jacksonville,32203,pending
CUST-11353,Charles,Johnson,4611 Valley Rd,,TX,75205,124.23
CUST-11083,Nancy  ,Brown,4373 Brook Ln,FL,Miami,33125,381.46
CUST-10935,Susan,Thomas,109 Ridge Rd Ste 88,,Philadelphia,19104,716.75
CUST-10193,,Gonzalez,4907 Main St,Milwaukee,WI,53202,374.48
CUST-10270,Donna,Baker,2755 Maple Dr,Charlotte,NC,28203,798.79
CUST-11730,Christine,Rodriguez,Bldg 537,New Orleans,LA,70113,1218662.49
,,Collins,c/o 912,San Francisco,CA,94103,451.69
CUST-10094,FRANK,Kelly,8100 Sunset Blvd,Fort Worth,TX,76104,$10.69
CUST-11424,Samantha,Clark,Fl 649,Portland,OR,97203,529.74
CUST-10749,Amanda,Harris,314 Park Ave,Austin,TX,78702,-771.8
CUST-10782,Michael,Cook,Rm 411,Charlotte,NC,28205,846.0
CUST-11258,David,Smith  ,1461 Mill Rd,NY,New York,10002,515.63
CUST-11654,William,Ramos,2065 Church St,Fort Worth,TX,76105,30.28
CUST-10741,Elizabeth,Taylor,7036 Sunset Blvd,Miami,FL,33104,1279.48
CUST-10231,Rebecca,Ortiz,7803 Meadow Ln PO Box 30,San Diego,CA,92101,515.47
CUST-11005,Edward,Rivera,4108 Oak Ave,Aurora,CO,80011,717.9
CUST-11447,Jason,Gonzalez,,Austin,TX,78701,328.79
CUST-10540,Joseph,Hall,PO Box 254,Washington,DC,20004,1066.79
,Jessica,Robinson,,Columbus,,,843.3
CUST-10402,Charles,Nguyen  ,1295 Valley Rd,Chicago,,60603,831.75
CUST-10980,Raymond,roberts,4309 Maple Dr,Memphis,TN,38101,-1066.68
CUST-10871,,Robinson,6053 Park Ave,Phoenix,AZ,85003,-9.79
CUST-10802,Ronald,Baker,Elm St,Denver,CO,80204,1336.33
CUST-10422,Dorothy,,1018 School Rd,New Orleans,LA,70113,237.77
CUST-11248,Jennifer,Young,236 Pine Rd,LA,,,1249.2
CUST-11210,Pamela,Hall,# 373,Houston,TX,77003,1148.49
CUST-11169,christopher,Morris,5583 Lake Blvd,Memphis,TN,37501,572.52
CUST-10937,Pamela,Scott,8375 River Rd,Fresno,CA,93701,671.28
,Pamela,,,Washington,DC,20001,1062.01
CUST-11310,Joshua,Evans,5347 Summit Dr,Colorado Springs,CO,80903,383.87
CUST-10966,Michael,Brown,1364 Cedar Ln,Louisville,KY,40205,
CUST-11528,,Richardson,7346 Mill Rd,Virginia Beach,VA,23452,1225.9
CUST-10074,,,1772 Sunset Blvd,Seattle,WA,98102,837.24
CUST-10456,Brenda,Ortiz,3979 River Rd,Dallas,TX,75204,339077.5
,,gutierrez,8443 Pine Rd,Boston,MA,2101,1195.74
CUST-10965,Ronald,Wilson,7753 Woodland Rd,,San Antonio,78201,1249.44
CUST-11776,karen,,7003 Maple Dr,,CA,,1220.42
,Amy,reyes,,San Antonio,TX,78204,unknown
CUST-11347,Linda,Jackson,2220 Valley Rd,Oklahoma City,OK,73104,$842.92
CUST-11119,Melissa,Carter,,Phoenix,AZ,85004,45.74
CUST-10549,Jeffrey,MORALES,Main St,Austin,TX,73301,455.62
,Donald,Flores,6027 School Rd,Tucson,AZ,85702,1015.88
CUST-10075,Robert,Stewart,7542 Valley Rd,Charlotte,NC,28202,191.84
CUST-10662,Emily,Taylor,9386 Sunset Blvd,FL,Jacksonville,32099,880.35
CUST-10315,,,9422 Park Ave,Los Angeles,CA,90005,581.19
CUST-11105,Edward,Garcia,9266 School Rd,,TX,78701,1234.87
CUST-11590,Jeffrey,Scott,2714 Mill Rd,Virginia Beach,VA,23450,$944.42
CUST-11755,Lisa,Allen,5315 Church St,,TX,78205,319.44
CUST-11406,John,,7552 School Rd,Oklahoma City,OK,73101,unknown
CUST-10451,Brenda,Ramos,7000 Woodland Rd Ste 96,Baltimore,MD,21202,519.07
CUST-11642,,Brown,Apt 148,Colorado Springs,,80903,
CUST-10155,Emily  ,Jones,4633 Mill Rd,Charlotte,NC,28203,798.53
CUST-10428,Laura,Ortiz,1280 Spring St,Bakersfield,CA,93303,325.72
CUST-11041,Pamela,Carter,5479 Valley Rd,Philadelphia,PA,19101,1406.56
CUST-11144,Matthew,Baker,5085 Ridge Rd,Tucson,AZ,85705,1389.79
CUST-10940,ronald,Thompson,8491 Meadow Ln,Albuquerque,NM,87101,1176.85
CUST-10602,Dorothy  ,Perez,4404 Grove Ave Ste 84,Boston,MA,02102,1195.98
CUST-11504,Kenneth,young,,Kansas City,MO,64104,348.09
CUST-10602,Dorothy,Perez,,Boston,MA,02102,674834.94
CUST-11501,Benjamin,Lewis,8116 Highland Ave,Virginia Beach,VA,23451,-369.73
CUST-11069,John,Garcia,4996 Forest Dr,San Francisco,CA,94105,1462.07
CUST-10987,,Johnson,Main St,Charlotte,,28201,1152.55
CUST-10599,Joseph,Collins,902 Hill St,Miami,FL,,$539.7
CUST-10530,Jeffrey,Edwards,Oak Ave,Oklahoma City,OK,,1318.57
CUST-11388,Sarah,Brown,1118 Summit Dr,San Antonio,TX,78201,1246.38
CUST-11609,Brenda,,6665 Meadow Ln,,TN,37205,272.93
CUST-11388,,Brown,1118 Summit Dr,San Antonio,TX,78201,471.94
CUST-10195,Sharon,Jackson,6752 Spring St,San Francisco,CA,94105,1321.23
CUST-10178,Jacob,Young,2370 Sunset Blvd,Albuquerque,NM,87105,14.42
CUST-11698,Betty,Nelson,4097 Hill St,Fort Worth,TX,76103,$521.39
CUST-11251,Scott,Ward,3321 Sunrise Ave,Charlotte,NC,28201,1203.39
CUST-10656,,Adams,2421 Spring St,Houston,,77001,253526.84
CUST-11254,Joshua,Rodriguez,2315 Ridge Rd,San Diego,CA,92103,
CUST-10287,Richard,Bailey,4656 River Rd c/o 12,Tampa,FL,33604,62.73
CUST-11570,,Wilson,9542 Lake Blvd,Oklahoma City,OK,73105,363.19
CUST-10646,Paul,White,9784 Park Ave,Los Angeles,,90003,$1180.25
CUST-11356,,Morgan,1868 Sunrise Ave,,CA,93305,132.79
,Rebecca,Baker,43 Hill St,Sacramento,CA,94204,1355.14
CUST-11288,thomas,Rivera,,Denver,CO,80202,743.38
CUST-10957,Benjamin,Rogers,1285 Sunset Blvd,Fresno,CA,93703,672.22
CUST-10301,,Cruz,Bldg 819,Albuquerque,NM,87103,
CUST-11768,James,Rodriguez,3154 Oak Ave,Fresno,CA,93650,979.23
CUST-11245,Jennifer,Phillips,8571 Meadow Ln,San Diego,CA,92102,1103.75
