cust_id,first_name,last_name,address,city,state,zip,amount_paid
CUST-10803,Timothy,Cox,Mill Rd,,LA,70116,743.11
CUST-11004,,,350 Mill Rd Suite 67,Milwaukee,WI,53202,303.78
CUST-11784,,reed,7149 River Rd,Austin,TX,73344,
CUST-11509,Ronald,Garcia,4877 Forest Dr,Philadelphia,,19104,unknown
CUST-10764,Angela,Martinez,,Aurora,,80010,1176.05
CUST-11745,,Walker,263 Sunrise Ave,Fort Worth,TX,76101,909.94
CUST-10142,Emily,Robinson,4953 Main St,Boston,MA,02102,$866.95
CUST-10253,Larry,Phillips,503 Maple Dr,Phoenix,AZ,85002,$934.46
CUST-11795,LISA,,1145 Ridge Rd,New York,NY,10001,428.75
CUST-10798,,Smith,9065 Sunrise Ave,Kansas City,MO,64101,126.33
CUST-11400,Emma,Carter,4661 Forest Dr,Miami,FL,33103,1478.72
CUST-10017,Larry,Green,c/o 417,Columbus,OH,43203,#REF!
CUST-10086,Thomas,Harris,,Portland,OR,97204,$73.33
CUST-10186,Katherine,Martin,,Fresno,CA,93650,1117.32
CUST-10591,Rebecca,Campbell,7718 Ridge Rd,,AZ,85202,VOID
CUST-11408,Jacob,Ramos,6189 Spring St,Los Angeles,CA,,-1108.66
CUST-10721,James,Rogers,9199 Church St,Minneapolis,MN,55403,829.64
CUST-11484,Gregory,Howard,68 Highland Ave,Columbus,OH,43204,118.59
CUST-11216,Paul,Wright  ,,San Antonio,TX,,733.23
CUST-11698,,nelson,Bldg 285,Fort Worth,TX,76103,0
CUST-11515,Brandon,Campbell,4959 Maple Dr # 75,,LA,70115,394.55
CUST-10044,Cynthia,Young,Ste 619,AZ,,85004,
,Emma,Ortiz,Hill St,Atlanta,GA,30304,1399.43
,Brian,Taylor,,,PA,,1408.33
CUST-11761,Sarah,Mitchell,,Fresno,CA,93702,-885.66
CUST-10934,Sandra,,5834 Elm St,San Francisco,CA,94105,816.96
CUST-11091,Jason,Phillips,6233 Grove Ave,Chicago,IL,60605,-1055.03
CUST-11308,Jacob,Hall,352 Hill St,Portland,,,
CUST-11774,David,Campbell,2749 Summit Dr,Louisville,,,$1131.7
CUST-11265,,Reyes,4529 Oak Ave,Cleveland,OH,44102,$371.1
CUST-10081,Nicole,Rogers,9447 Lake Blvd,San Diego,CA,92104,309.45
CUST-10733,Melissa,King,7599 Cedar Ln,Colorado Springs,CO,80903,
CUST-11695,Raymond,Martinez,4826 Highland Ave,Washington,DC,20001,$205.41
CUST-10533,Brenda,Diaz,,Albuquerque,NM,87102,965.87
CUST-10417,Carol,Nguyen,2876 Brook Ln,Omaha,NE,68102,0
CUST-10398,Kimberly,Bailey,,Nashville,TN,37202,$1397.58
CUST-11486,Amy,Gonzalez,4658 School Rd Ste 62,El Paso,TX,79901,1295.38
CUST-11691,,Rivera  ,675 Meadow Ln,Charlotte,NC,28205,VOID
CUST-11495,Raymond,Martin,8043 Sunrise Ave,San Diego,CA,92103,
CUST-11555,Frank,Gutierrez  ,6587 School Rd,CO,Denver,80204,1215.34
CUST-11485,Pamela,White,Ridge Rd,Portland,OR,97201,-414.53
CUST-11280,Nicole  ,,2785 Spring St,OH,Cleveland,44105,694.81
CUST-10225,MICHAEL,,# 545,San Francisco,CA,94102,1299.7
CUST-11499,Jason,mitchell,7113 Church St,Miami,FL,33102,$903.68
CUST-10449,Scott,Adams,2348 School Rd,San Francisco,CA,,-1004.24
CUST-10850,JOSEPH,White,892 Ridge Rd,Minneapolis,,55405,440.04
CUST-11070,Gary,Gomez,302 Valley Rd,Baltimore,MD,21202,$901.51
,Anthony,Hill,No. 346,Tucson,AZ,85705,1034.44
CUST-11221,Matthew,Jones,1507 Oak Ave # 67,Los Angeles,CA,,-212.97
CUST-10374,Andrew,Murphy,4682 Woodland Rd,Raleigh,NC,27604,672.03
CUST-10468,REBECCA,Nguyen,5405 Park Ave,San Jose,CA,95102,1216.41
CUST-11483,Nancy,,4470 Spring St,Baltimore,MD,21205,381.89
,Sandra,Cox,8626 Summit Dr,Charlotte,NC,28201,473.19
,Kathleen,Nelson,209 School Rd,San Francisco,CA,94101,1414.95
CUST-10307,Michael,Gomez,,CA,Sacramento,94204,1034.81
CUST-11213,Charles,Ortiz,Meadow Ln,Las Vegas,NV,89101,-598.75
CUST-11064,HELEN,Wright,Maple Dr,TX,Houston,77004,$64.04
CUST-11714,Stephen,thompson,8006 Main St,Chicago,IL,60605,366.03
CUST-10608,Mary,Young,,Chicago,IL,60604,0
CUST-10519,Barbara,Edwards,9540 Sunset Blvd,,NC,27604,0
CUST-10106,Linda,Clark,9570 Mill Rd,Portland,OR,97204,$277.51
CUST-11738,Jacob,Scott,Brook Ln,Austin,TX,73344,442.19
CUST-11413,Andrew,King,Unit 552,Houston,TX,77003,883.18
CUST-10044,Cynthia,Young,9017 Cedar Ln PO Box 93,Phoenix,AZ,85004,637.73
CUST-10473,Barbara,Miller,2253 Church St,New York,NY,10004,334.27
CUST-10943,Stephen,,Fl 90,San Francisco,CA,94103,unknown
CUST-11602,Patricia,Davis,1618 Forest Dr,Nashville,TN,37204,425.66
CUST-11037,Brian,Howard,4199 Hill St,San Francisco,CA,94102,768.45
CUST-11545,Nicholas,MURPHY,2528 Church St,Aurora,CO,,1066.88
CUST-10880,Nancy,Lee,1939 School Rd,Boston,MA,02105,315743.15
CUST-10049,Matthew,Nguyen,9490 Grove Ave,Columbus,OH,43085,VOID
CUST-10169,Ryan,Lopez,5297 Cedar Ln Bldg 52,Oklahoma City,OK,73103,977.79
CUST-10695,Eric,Collins,9627 Highland Ave,,NY,10005,$184.44
CUST-10426,ryan,Cox  ,8999 Summit Dr,Boston,MA,2104,1240.28
CUST-10615,helen,Young,Summit Dr,Albuquerque,NM,87103,-272.09
CUST-10255,Christopher,Mitchell,,Nashville,TN,37203,1043.41
CUST-10335,Samantha,PHILLIPS,Main St,Boston,MA,02105,
CUST-11442,Stephen,roberts,2000 Woodland Rd,Nashville,TN,37203,1121.47
CUST-10900,james,smith,1931 Highland Ave,NE,Omaha,68105,1337.63
CUST-11317,,King,3362 Woodland Rd,Boston,MA,02102,817.11
CUST-11754,,KIM,,Fresno,CA,93650,336.73
CUST-10376,Brian,Phillips,6564 Oak Ave,Boston,MA,02101,1328.46
CUST-11773,Pamela,Edwards,4455 Summit Dr,Cleveland,,44102,$1414.08
CUST-10144,Emily,Taylor,1681 Main St,Cleveland,OH,44104,-14.93
CUST-10777,larry,lewis,8505 Highland Ave,Minneapolis,MN,55403,
CUST-10157,Emma,Sanchez,,Las Vegas,NV,89101,1497.1
CUST-11298,Anthony,Moore,8842 Cedar Ln,El Paso,,79902,501.56
CUST-11057,Melissa,Martin,1842 Grove Ave,Aurora,CO,80010,
CUST-10345,George,Hall,9012 Woodland Rd,Bakersfield,CA,93301,786.24
CUST-10778,Helen,gonzalez,7896 Valley Rd,Las Vegas,NV,89102,724.07
,Larry,Parker,,Indianapolis,IN,,170.77
CUST-10529,Anthony,Gutierrez,7802 Cedar Ln,,AZ,85703,494.1
CUST-10077,Joshua,scott,5754 Church St,AZ,Phoenix,85003,55.83
CUST-10585,David,,9831 Grove Ave,Atlanta,,,$1377.77
CUST-10060,Ashley,,7180 Woodland Rd,Denver,CO,80202,348.73
CUST-11235,Stephanie,Rodriguez,55 Sunset Blvd,Mesa,AZ,85202,0
CUST-11259,Katherine,Ramos  ,7799 Mill Rd,Denver,CO,80204,-926.69
CUST-11642,Sharon,Brown,4103 Park Ave Rm 59,Colorado Springs,CO,80903,TBD
CUST-10773,Larry,Cruz,6222 Ridge Rd,FL,Jacksonville,32204,1005.01
CUST-11567,James,collins,9529 Spring St,TX,El Paso,79902,967.61
CUST-11174,Scott  ,Wilson,,Tampa,FL,,345.94
CUST-10308,DAVID,,5222 Cedar Ln,Charlotte,NC,28201,438.76
CUST-10327,Joshua,Wright,,San Diego,CA,,1055.27
CUST-10094,Frank,Kelly,8100 Sunset Blvd,Fort Worth,TX,76104,388.34
CUST-10032,Dorothy,Ortiz  ,3471 Woodland Rd,Raleigh,NC,27604,
CUST-11664,Cynthia,,Spring St,,LA,70114,-638.85
CUST-11030,Michelle,cox,8940 Lake Blvd,San Francisco,CA,94105,225.84
,Jason,Lewis,Ste 286,,FL,,-105.38
CUST-11470,Steven,Cook,4957 Sunset Blvd,Miami,FL,33104,1466.62
,Katherine,Cooper,7360 Spring St,Portland,OR,97202,$867.08
CUST-10168,timothy,murphy,,Denver,CO,80204,628.68
CUST-10733,Melissa,King,7599 Cedar Ln,CO,Colorado Springs,80903,674.08
CUST-10682,Jacob,Morales,1494 Church St,Minneapolis,MN,55403,1083.83
CUST-11177,Emily,Roberts,Lake Blvd,Miami,FL,33125,-220.19
,,Wilson,7753 Woodland Rd,San Antonio,TX,,1377.65
,Jessica,Reyes,6595 River Rd,New Orleans,LA,70114,413.29
CUST-11455,Ronald,Carter,340 Main St,Omaha,NE,68102,1066.13
CUST-10466,Melissa,,9217 Park Ave,Portland,,97201,1220.08
CUST-10924,ANGELA,Allen,4099 Mill Rd,Mesa,AZ,85205,481.15
CUST-10379,Helen,Ward,1585 Sunset Blvd,San Diego,CA,92102,VOID
CUST-11110,,Cox,3554 Spring St,Fresno,CA,93701,0
CUST-10452,Amy,Miller,,Washington,DC,,
CUST-11105,Edward,Garcia,Unit 928,Austin,,78701,954.46
CUST-10562,Charles,Adams,8020 Elm St,San Francisco,CA,94104,unknown
CUST-11010,Anna,Campbell,8290 Sunset Blvd,Albuquerque,NM,87101,0
CUST-10905,Kathleen,Thompson,9092 Summit Dr,Boston,MA,,624.84
CUST-11234,James,Rogers,7834 Sunrise Ave,Bakersfield,CA,93304,566.79
CUST-11762,edward,Clark,,Virginia Beach,VA,23450,973.99
CUST-10096,Jason,Lewis,# 14,Jacksonville,FL,32204,1167.91
CUST-10886,Stephanie,Kim,4645 Maple Dr,Omaha,NE,68101,-117.59
CUST-10983,Nancy,MOORE,7461 Brook Ln,Denver,,80201,405.64
CUST-10142,Emily,ROBINSON,4953 Main St,,MA,02102,1460.06
CUST-11548,Nicholas,Perez,6102 Mill Rd,,PA,19103,526.56
CUST-11429,Patricia,King,,Seattle,WA,98105,-892.68
CUST-11601,,Perez,,Houston,TX,77005,$542.46
,ryan,,5297 Cedar Ln,Oklahoma City,OK,73103,855.65
CUST-10380,Melissa,,2364 Lake Blvd,Atlanta,GA,30303,-1161.73
CUST-10514,Ashley,adams,6438 Valley Rd,Memphis,TN,38102,494.38
CUST-10536,james,Ramirez,,Columbus,OH,43202,10.3
CUST-11770,Emma,Peterson,8314 Maple Dr,Columbus,OH,43201,1256.96
CUST-10379,Helen,WARD,1585 Sunset Blvd,San Diego,CA,92102,232.85
CUST-10660,,Thompson,5847 Park Ave,Bakersfield,CA,93305,1268.86
CUST-10378,barbara,Roberts,9009 River Rd,Sacramento,CA,94205,1089663.8
,Michelle,,,Milwaukee,WI,53204,683.88
CUST-10097,Brenda,Young  ,2185 Meadow Ln,San Diego,CA,,1081.65
CUST-10443,Ashley,Collins,4517 Lake Blvd,Washington,DC,20002,-1168.89
CUST-11237,Debra,,1486 Valley Rd Fl 4,,KY,40201,1028.49
,Brian,PHILLIPS,PO Box 554,Boston,,02101,-390.78
,Pamela,Gonzalez,613 Grove Ave,,NC,27603,263.47
CUST-10957,Benjamin,Rogers,1285 Sunset Blvd,Fresno,CA,93703,$1184.84
CUST-10168,timothy,Murphy,9013 Oak Ave,Denver,CO,80204,227.55
CUST-10523,,Phillips,1736 Main St,El Paso,TX,79904,0
CUST-10210,Shirley,Cook,Ste 592,Seattle,WA,98102,N/A
CUST-11393,,Cooper,518 Sunrise Ave,Mesa,AZ,85201,1118.6
,Pamela,,5535 Sunset Blvd,Omaha,NE,68104,461.56
CUST-11387,jessica,ALLEN,3782 Church St,Fresno,,93703,626.6
CUST-11643,Susan,Stewart,892 Forest Dr,San Francisco,CA,,561.43
CUST-11672,Patricia,SANCHEZ,,,TX,76103,549.13
CUST-11728,Gregory,white,1566 Sunset Blvd,New Orleans,LA,70116,968.8
CUST-10858,raymond,Parker,2201 School Rd,,WA,98103,
CUST-10511,Jeffrey,Nelson,2231 Hill St,Las Vegas,NV,89105,808.91
CUST-10154,Christopher,Smith,9730 Summit Dr,Portland,OR,97204,-1324.36
,Donald,Thompson,,Minneapolis,MN,,479.24
CUST-11715,Nancy,Sanchez,4651 Lake Blvd,Phoenix,AZ,,178.85
CUST-10915,,Torres,9823 Highland Ave,Fort Worth,TX,76101,880.06
CUST-10587,Eric,Cox,6419 Hill St Rm 80,,CA,,
CUST-10811,Debra,Allen,4836 Lake Blvd,San Jose,CA,95101,175.88
CUST-11031,Edward,Peterson,5899 Meadow Ln,Baltimore,MD,,902.15
CUST-10775,,Evans,River Rd,Milwaukee,WI,53201,1365.88
CUST-11295,Benjamin,Campbell,6275 Valley Rd,Houston,TX,77001,1361.91
CUST-11195,Eric,hernandez,1450 Park Ave,Kansas City,,64105,1045.3
CUST-10288,Gregory,Cox,1336 Spring St,San Jose,CA,95103,688.61
CUST-10222,Jeffrey,,,Boston,MA,02101,754.34
CUST-11318,ROBERT,Green,,Washington,DC,20002,918.78
CUST-11478,Gregory,Cruz,2436 Oak Ave Rm 44,Houston,TX,77002,307.77
CUST-10786,,Peterson,,New York,NY,10001,1355.18
CUST-10977,,Morris,7053 Hill St,Nashville,TN,37201,118.86
CUST-10042,Stephanie,Baker,3140 Lake Blvd,San Antonio,TX,78202,1151.59
CUST-10884,Emma,Lee,643 Spring St,Dallas,,75205,471.61
CUST-11316,Donald,Anderson,,Chicago,IL,60603,1477.78
CUST-11054,Kevin,Harris,9731 Church St,Oklahoma City,OK,73103,143.1
CUST-11078,DEBRA,Sanchez,8583 Elm St No. 77,Dallas,,75203,936.34
CUST-10419,Stephanie,Gonzalez,7823 Forest Dr,FL,Jacksonville,32201,50.97
CUST-10434,Benjamin,Flores,6488 River Rd,Aurora,,80010,$197.73
CUST-10031,Jonathan,Taylor,9008 Pine Rd,Dallas,TX,75204,292.39
CUST-10503,Scott  ,Kim,203 Hill St,Oklahoma City,,73104,79078.04
CUST-11169,Christopher,Morris,5583 Lake Blvd,Memphis,TN,37501,1110.93
CUST-10041,TIMOTHY,Reyes,1613 Oak Ave PO Box 47,Aurora,CO,,-1127.08
CUST-10433,rebecca,Collins,9156 Meadow Ln,Omaha,NE,68101,1242.7
CUST-10266,Pamela,Diaz,6844 Hill St,Omaha,NE,68104,30.81
CUST-11148,cynthia,Garcia,5120 Main St,San Antonio,,78205,1293.51
CUST-10332,Emily,Flores,,Milwaukee,WI,53205,545.72
CUST-11448,Amanda,Turner,5354 Meadow Ln,,NC,27605,1148.79
CUST-11008,Michelle,,Fl 322,Seattle,WA,98105,$684.64
CUST-10860,Donna,Morales,,,GA,,677.68
CUST-10835,,Morgan,1182 Grove Ave,New Orleans,LA,70115,1214.65
CUST-11738,Jacob  ,Scott,296 Brook Ln,Austin,TX,73344,1482.78
CUST-11248,Jennifer,Young,236 Pine Rd,New Orleans,LA,70113,
CUST-10906,Steven,Flores,6523 Grove Ave,Omaha,,68103,930.51
CUST-10013,PAUL,Martinez,,Raleigh,,27602,
,Susan  ,,109 Ridge Rd,Philadelphia,,19104,-781.43
CUST-10262,Sarah,Allen,Bldg 621,Denver,CO,80203,1032.47
CUST-10561,Timothy,Davis,2175 Park Ave,Seattle,WA,98102,
CUST-11567,James  ,,9529 Spring St,El Paso,TX,79902,580849.36
CUST-11015,William,garcia,513 Lake Blvd,Dallas,TX,75202,-595.78
CUST-10040,MATTHEW,Gonzalez,5805 Sunrise Ave,San Antonio,TX,78204,1075.4
CUST-10581,Brandon,Perez,,WI,,53203,1030.13
CUST-11248,Jennifer,Young,236 Pine Rd P.O. Box 63,,LA,70113,$614.83
CUST-11152,JOSEPH,Johnson,8423 Cedar Ln,Miami,FL,33125,793.57
CUST-10321,Gregory,Wilson,2186 Oak Ave,Colorado Springs,CO,80903,unknown
CUST-11629,James,sanchez,1818 River Rd,Cleveland,OH,,214.68
CUST-11229,Gary,Wilson,,CA,San Jose,95105,1455.38
CUST-10758,Susan,Rogers,1929 Hill St,,CO,80014,520.78
CUST-11359,Scott  ,Gutierrez,,El Paso,TX,79902,1272.25
CUST-10121,Christopher,Flores,Hill St,San Antonio,TX,78205,12.08
CUST-11333,Rebecca,Cruz,6945 Grove Ave,Denver,CO,,-1338.21
CUST-10860,Donna,Morales,2880 Church St,Atlanta,GA,30301,1151.34
CUST-11791,Matthew,Diaz,4144 Mill Rd,Austin,TX,78702,67.43
CUST-10723,William,Baker,,Seattle,WA,98103,1157.59
CUST-10151,Jason,flores,987 Brook Ln,Omaha,,68105,407219.11
,Angela,Anderson,3177 Ridge Rd Unit 97,Kansas City,MO,64105,336.29
CUST-10839,Laura,Phillips,277 Sunset Blvd,Las Vegas,NV,89103,189593.8
CUST-11311,Emma,Ortiz,,Atlanta,GA,30304,1131.75
CUST-11750,Jessica,Robinson,5843 Forest Dr,Columbus,OH,43085,607.88
CUST-11610,David,Cook,6117 Woodland Rd,Columbus,OH,43201,675.11
CUST-10948,Charles,Martin,2894 Sunrise Ave,Tucson,AZ,85701,
CUST-10967,Dorothy,Richardson,,San Jose,,95101,990.4
CUST-10879,,Martinez,3466 Elm St,Sacramento,CA,,544.63
CUST-10973,Samantha,Morgan,,Nashville,TN,37203,0
CUST-11538,,Anderson,1978 Woodland Rd,Miami,FL,33102,476.96
CUST-10722,,,1772 Summit Dr,Denver,CO,80203,538.11
CUST-10014,Ashley,Lee,4423 Church St,Albuquerque,NM,87104,$1480.09
CUST-11267,Christopher,Garcia,,Houston,TX,77003,$648.46
CUST-10870,Charles,Morris,3586 Ridge Rd,Washington,DC,20001,563.48
CUST-10496,Debra,Howard,1405 Ridge Rd,Minneapolis,MN,55404,526.68
CUST-10494,Michelle,Brown,7382 Summit Dr,Cleveland,OH,44103,$376.88
,Emily  ,Peterson,,Kansas City,MO,64103,1453.01
CUST-10174,Frank,Cox  ,5092 Woodland Rd,San Francisco,CA,94102,228.7
CUST-10095,Ashley,Jackson,1747 Ridge Rd # 26,Virginia Beach,VA,23450,$1295.62
CUST-10458,Elizabeth,Morgan,845 River Rd,Aurora,CO,,866.41
CUST-10260,Shirley  ,Flores,6476 Brook Ln,Chicago,IL,,1396.61
CUST-11065,Deborah,Wright,1768 Main St,Minneapolis,MN,55403,-585.98
CUST-11357,Ryan  ,Martinez,285 Summit Dr,San Diego,CA,92102,
CUST-10497,Helen  ,Nguyen,,,CA,94101,
CUST-10290,Scott,Hernandez,6172 Church St,Nashville,TN,37205,0
CUST-10425,Brandon,Lewis,7835 Elm St,Charlotte,NC,28202,1060.77
CUST-10179,Matthew,Kim,1144 River Rd,Sacramento,CA,94203,1069.78
CUST-10683,Anna,Roberts,6250 Valley Rd P.O. Box 29,,FL,32202,895.16
CUST-10307,Michael,Gomez,3863 Sunset Blvd,Sacramento,CA,94204,1437.16
CUST-11716,Sandra,Nguyen,Ste 783,Minneapolis,MN,55405,558.98
,Jeffrey,Turner,8395 Cedar Ln,Seattle,WA,,0
CUST-11760,donald,Diaz,1301 Oak Ave,San Francisco,,94105,95.41
CUST-10578,Barbara,,1679 Cedar Ln,Memphis,TN,37501,135.38
CUST-10247,Pamela,Cook,7901 Park Ave,Columbus,OH,43201,$473.58
CUST-10520,Jonathan,Cook,8908 Oak Ave Unit 33,New Orleans,LA,70115,$1167.77
CUST-10458,Elizabeth,Morgan,845 River Rd,Aurora,CO,80011,24.4
CUST-10236,Michelle  ,Cox,2068 River Rd,San Jose,CA,95101,0
CUST-11121,Shirley,Evans,3426 Brook Ln,Kansas City,MO,64102,900.49
CUST-10437,Robert,Torres,2219 Ridge Rd,Portland,OR,97202,84.58
CUST-11413,Andrew,King,9397 Sunset Blvd,Houston,TX,77003,-1366.64
CUST-11094,Jennifer,Young,6482 Grove Ave,Kansas City,MO,64105,994.87
,Pamela,,3388 River Rd,Charlotte,NC,28202,443.61
CUST-11723,laura,Rodriguez,4045 Highland Ave,Louisville,KY,,462.33
CUST-10127,Karen,Parker,Brook Ln,Jacksonville,FL,32204,441.58
CUST-10518,Kenneth,Walker,6933 Sunset Blvd,IN,Indianapolis,46202,299.48
CUST-11291,Stephanie,White,Church St,,MA,2104,1291.68
CUST-11145,,Jackson,2175 Lake Blvd,San Antonio,TX,78205,825.66
CUST-11108,Nancy,Thomas,Suite 53,Dallas,TX,75202,$216.29
CUST-11116,Susan,Turner,4660 Brook Ln,Jacksonville,FL,32201,
CUST-10192,Frank,Torres,7111 Cedar Ln,Charlotte,NC,28201,1065.32
CUST-10971,Paul,Peterson,,Milwaukee,WI,53202,756.44
CUST-11396,Kenneth,Perez,2204 Hill St,CA,Fresno,93703,1061.22
CUST-10762,Kathleen,NELSON,,San Francisco,CA,94101,#REF!
CUST-11398,Stephen,Cooper,7798 Woodland Rd,Omaha,,68104,1186.36
CUST-11763,Scott,Cruz,2200 River Rd,Baltimore,MD,21203,484.21
CUST-11603,Charles,Evans,6153 Cedar Ln,,OK,,188.07
CUST-10599,Joseph,collins,902 Hill St,Miami,FL,33125,
,George,Thompson,5847 Park Ave,,CA,93305,1077.58
CUST-11044,George,Cooper,5355 Highland Ave c/o 92,Omaha,,68102,122.16
CUST-10639,EDWARD,Diaz,3518 Pine Rd,Jacksonville,FL,32202,$322.3
CUST-10375,Mary,Wilson,4334 Grove Ave,Las Vegas,NV,89102,200.66
CUST-11706,Patricia,Mitchell,2103 Hill St,,TX,75205,0
CUST-10765,Sandra,Collins,7607 Oak Ave,Denver,CO,80203,1221.9
CUST-10510,James,Gomez,6225 Forest Dr,El Paso,TX,79905,1163.53
CUST-10808,,Turner,Ste 918,Tampa,FL,33605,71.95
CUST-10498,Karen,carter,6384 Forest Dr,Bakersfield,CA,93302,36.65
CUST-11371,Richard,Ramirez,,Sacramento,CA,94205,$798.75
CUST-11639,Matthew,Nelson,416 Grove Ave Unit 69,Philadelphia,PA,19105,1077.89
CUST-11065,,Wright,1768 Main St,,,,-1012.41
CUST-10241,Rebecca,Gonzalez,,Oklahoma City,OK,73104,$1379.69
CUST-11495,,MARTIN,8043 Sunrise Ave # 11,San Diego,CA,92103,809.03
CUST-10439,Edward,Hernandez,2179 Church St,Tampa,FL,33605,1256.45
CUST-10197,Edward,Richardson,8154 Spring St Ste 65,Tampa,,33602,524.45
CUST-11226,Barbara,Scott,6367 Forest Dr,Houston,TX,77004,1455.72
CUST-11557,Kimberly,Ortiz,6619 Meadow Ln,,FL,33102,1165.59
CUST-11115,Pamela,Cox,Oak Ave,Nashville,TN,37203,1148063.2
CUST-11434,Shirley,,3901 Brook Ln,Fresno,CA,93650,1068.97
CUST-11762,edward,Clark,3901 Grove Ave,Virginia Beach,VA,23450,1143.27
CUST-11167,Katherine,Martinez,7553 Sunset Blvd,Nashville,,37205,344.38
CUST-11790,,Roberts,1317 Highland Ave,,KY,40205,1018.49
CUST-11137,William,,5557 Sunset Blvd,Seattle,WA,98101,
CUST-11544,Brian,Lee,Ste 382,Aurora,CO,80012,388.53
CUST-10324,Emily,SANCHEZ,687 Forest Dr,Chicago,IL,60602,$1118.2
CUST-10324,Emily,Sanchez,687 Forest Dr,Chicago,IL,60602,-583.0
CUST-10462,Kathleen  ,Young,,New Orleans,,70116,#REF!
CUST-11242,Robert,Harris,,Los Angeles,CA,90005,415.0
,Ronald,Wilson,7753 Woodland Rd,San Antonio,,,1308.41
CUST-11793,Timothy,Lopez,5643 Elm St,San Antonio,TX,78205,407.61
CUST-10834,James  ,Rodriguez,6951 Cedar Ln,Columbus,OH,43201,1215.63
CUST-10302,,Turner,9907 Elm St,Austin,TX,73344,1455.25
CUST-10133,Mary,Gutierrez,3955 Grove Ave,Fort Worth,TX,76101,149.07
CUST-10205,Amy,,,Charlotte,NC,28205,63.54
CUST-10466,Melissa,Green,Rm 32,Portland,OR,97201,1241.64
,Jonathan,WILSON,,Dallas,,75204,19.53
CUST-10808,Christine,Turner,4685 Sunrise Ave,Tampa,FL,33605,1050.3
,cynthia,Reed,7673 Cedar Ln,Dallas,,75201,577700.76
CUST-10046,TIMOTHY,,6571 Oak Ave,Tucson,AZ,85702,649.56
CUST-11787,Robert,Campbell  ,2423 River Rd,Cleveland,OH,44101,975.59
CUST-10786,Brenda,Peterson,9900 Brook Ln Unit 2,,NY,10001,359.59
CUST-10506,Paul,Hill,2391 Maple Dr,Seattle,WA,98104,$1042.99
CUST-10106,Linda,Clark,9570 Mill Rd,Portland,OR,97204,$1117.28
CUST-10440,Kevin,Thomas,6440 Highland Ave,Jacksonville,FL,32204,264772.75
,Joshua,Wright,7160 Sunset Blvd,San Diego,CA,,1185.0
CUST-11713,Laura,Hill,,Philadelphia,PA,,638.2
CUST-10756,Debra,Johnson,1655 School Rd,Nashville,TN,37204,115.58
CUST-10035,,Ramos,9642 Park Ave,Atlanta,GA,30302,
CUST-10828,Katherine,Johnson,7302 Park Ave,San Diego,CA,92103,389.96
CUST-10403,Jeffrey,Allen,3506 Lake Blvd,Baltimore,MD,21204,VOID
CUST-11602,Patricia,Davis,1618 Forest Dr,Nashville,,37204,130.17
CUST-10961,,Nguyen,9919 Church St,Bakersfield,CA,93303,615.36
CUST-10114,Ryan,Adams,4559 Ridge Rd,El Paso,TX,79904,165.76
CUST-10199,Christine,Johnson,8956 Pine Rd,Albuquerque,NM,87103,944.98
CUST-11626,John,,3138 Maple Dr,Tampa,FL,33603,pending
CUST-11562,Eric,Baker,384 Main St,Cleveland,OH,44102,$566.17
CUST-10892,Betty,Gutierrez,2451 Brook Ln,Sacramento,,94205,
CUST-10744,John,,3708 Mill Rd,Cleveland,OH,44102,$1118.26
CUST-10092,Donna,Lewis,401 Oak Ave,Fort Worth,TX,76102,268.98
CUST-10901,James,Carter,5176 Sunrise Ave,VA,,23451,276.87
CUST-10966,Michael,BROWN,1364 Cedar Ln,KY,Louisville,40205,393.26
,GEORGE,Mitchell,6271 Ridge Rd,Nashville,TN,37202,$460.11
CUST-11012,william,Morgan,8587 School Rd,Memphis,TN,38101,
CUST-10196,DEBRA,White,1294 Brook Ln Rm 79,Austin,TX,73344,737.74
CUST-10924,Angela,allen,4099 Mill Rd Fl 80,Mesa,AZ,85205,544.04
CUST-10479,Richard,Ortiz,3145 Brook Ln,San Jose,CA,95102,-798.27
CUST-11547,Rebecca,Smith,Bldg 301,San Francisco,CA,94104,61.4
CUST-11249,Frank,Miller,7475 Brook Ln,Nashville,TN,37201,860.81
,,Harris,1766 Ridge Rd,Bakersfield,CA,,943.98
CUST-11094,,Young,6482 Grove Ave,Kansas City,MO,64105,708.59
CUST-10865,Anna,Stewart,,Virginia Beach,VA,23451,719.71
CUST-10159,Lisa,Flores,4729 Meadow Ln,Raleigh,NC,27605,889.29
CUST-10431,,Clark,8009 Maple Dr,Bakersfield,CA,93305,279.26
CUST-10793,LISA,Murphy,River Rd,Dallas,TX,75204,$1189.94
CUST-10005,Kimberly,Smith,5575 River Rd Rm 66,Austin,TX,78702,480.45
CUST-10041,Timothy,Reyes,1613 Oak Ave,Aurora,,80010,
CUST-10248,Susan,Hall,1883 Ridge Rd P.O. Box 83,Atlanta,GA,30303,424.09
CUST-10431,Joseph,Clark,P.O. Box 175,Bakersfield,CA,93305,-1357.19
CUST-11485,Pamela,White,4034 Ridge Rd,Portland,OR,97201,782.76
CUST-11473,Cynthia,Taylor,,Philadelphia,PA,19103,517.27
CUST-10264,Sandra,Cook,,GA,,30303,544.4
CUST-11112,Scott,,8968 River Rd,New York,NY,10002,
CUST-11648,Susan,davis,4832 Sunset Blvd,Atlanta,GA,30301,595.9
CUST-10991,Jacob,White,Main St,Fort Worth,,76103,
CUST-10253,Larry,Phillips,503 Maple Dr,Phoenix,AZ,85002,869.73
